Target_Audience,Customer_Segment,Spend,Acquisition_Cost,Engagement_Score,Impressions,Clicks,Conversion_Rate,Conversions,Revenue,ROI,Spend_Impressions,Clicks_Engagement,Spend_x_Engagement,ROI_x_Clicks
Middle Age,1,500.0,68.15554292617318,1.0024311012105507,27487,1342,0.005133440415852082,6,376.2372488265633,0.7524729927071412,0.018190416626390052,1345.262537824559,501.45901511187253,5.419808026003439
Seniors,1,500.0,86.56985288493811,9.009526064966897,47486,815,0.01647275659789522,13,1713.216070712351,3.426425288574125,0.01052941897549975,7342.763742948021,6992.17581023198,22.972174890928397
Middle Age,0,500.0,46.710513941826385,1.6014083708597044,77397,3955,0.014979372896835413,59,4567.480245179042,9.134942220473643,0.006460198632244161,6333.570106750131,879.7768247324652,75.6646231210402
Middle Age,0,500.0,87.83105681473666,9.297818637327582,97492,3119,0.06582441209774285,205,45303.63755261888,90.60709389104998,0.005128625885932939,28999.89632982473,7261.5158402481375,728.9873727674967
Middle Age,2,500.0,75.76891395360087,8.780961097456405,67629,1283,0.012890206482306888,16,2198.22168201123,4.396434571153318,0.007393277922292538,11265.973088036568,6779.855972352901,31.468515734127124
Middle Age,1,500.0,99.04348305571267,5.856068069893871,39351,2599,0.021921366090725015,56,5439.5810861795435,10.87914041407826,0.012706157080985056,15219.92091365417,4169.628320645457,85.54558280384931
Middle Age,2,500.0,86.85335226164993,8.001537655578247,56907,5095,0.10912740695567001,556,56604.323521724,113.20842062660675,0.00878626515567039,40767.834355171166,6064.264682938363,966.3709877760548
Young Adults,2,500.0,40.112534806973855,1.6738916309636775,61705,1965,0.0122376565361995,24,3450.817108250281,6.901620413259735,0.008103070932613712,3289.1970548436266,927.7753080205157,52.34020729414734
Middle Age,1,500.0,58.675304470563155,2.21633066748405,36412,1955,0.02882583768983809,56,11137.786933060304,22.27552931506198,0.01373173641294803,4332.9264549313175,1299.3659186064567,168.81859284421893
Young Adults,1,500.0,32.76313486019562,4.323586091974045,49654,3121,0.03959314279565581,123,27089.115159532146,54.17812196282037,0.010069681998032747,13493.912193050994,2897.2297608950776,435.9295815788563
Middle Age,2,500.0,30.22529251099182,5.837127292764392,58414,1493,0.014917553673240687,22,1219.5592543090256,2.4391136303907905,0.008559591732126002,8714.831048097238,4153.450140914422,17.827999508582135
Young Adults,1,500.0,77.95406806533792,8.813928337960439,44656,876,0.03516407478109469,30,8859.060485141019,17.71808553411097,0.011196703439701196,7721.001224053344,6810.4125784251055,120.0667305133514
Middle Age,2,500.0,93.46988535805079,5.884124027602967,51534,924,0.008848344063468166,8,481.49864227211646,0.9629953585535158,0.009702332252448244,5436.930601505142,4193.611420958157,6.577059669102335
Middle Age,1,500.0,98.0181637506439,6.986846642414981,45722,4068,0.13355693267669907,543,160206.24269584985,150.0,0.010935654369107775,28422.49214134414,5153.5614319107635,1246.6728822002535
Middle Age,2,500.0,45.28497656716499,7.11895978204278,70958,1437,0.03227852445385199,46,5392.166574423089,10.784311580223017,0.007046421727692131,10229.945206795475,5270.718860972627,78.41282157928414
Middle Age,2,500.0,40.13285063944942,8.89811314827445,68343,1748,0.025552868092407754,44,12014.967674897032,24.029887290019484,0.007316038111934826,15553.901783183741,6888.545209906537,179.42634980187367
Seniors,2,500.0,67.01649152959227,7.990792694862286,66408,1166,0.012169921373474056,14,3780.5502138573165,7.561085305544022,0.007529213234411317,9317.264282209426,6054.4938310849175,53.39783337581783
Middle Age,1,500.0,40.06450548101185,9.793272686325462,32195,1115,0.024515063768566964,27,4617.560191650774,9.235101913097722,0.015530361375047014,10919.499045252891,7728.290190151907,64.8073844058518
Young Adults,1,500.0,47.193031755116394,1.1801137436932732,38771,2856,0.014954285523894441,42,9986.886628568822,19.973733309671026,0.012896236545453134,3370.404851987988,609.9281056145948,158.94153013655674
Seniors,1,500.0,87.79197475588337,2.870458089010804,33323,2559,0.05432592887225245,139,30044.425457582238,60.088730737703,0.015004650991667888,7345.502249778647,1772.194794569929,471.5620900076845
Seniors,1,500.0,85.78471423575297,9.374011618886563,29723,646,0.028450392229685453,18,4598.605396087345,9.197192397789895,0.016821989138983643,6055.61150580072,7332.98149962859,59.527414135647284
Middle Age,1,500.0,92.13049562526571,8.129981986325927,43484,1465,0.028149158442367834,41,7749.608568276398,15.49918613818052,0.011498481935919375,11910.423609967482,6181.267013759541,112.9936063868924
Young Adults,1,500.0,61.16826361963481,3.406264714314544,39561,1672,0.03104479812978583,51,6841.259484722681,13.682491604462154,0.012638709521025518,5695.274602333918,2176.226423510966,101.5565658489329
Young Adults,0,500.0,67.30643002700981,9.768219896084208,79292,7211,0.17115716532269856,1234,190502.30121708382,150.0,0.00630580630699432,70438.63367066323,7704.571989853459,1332.5252376484812
Seniors,0,500.0,82.7942131122025,8.828929245112445,77281,6375,0.047182697379631315,300,25452.71517112887,50.90532853160068,0.006469895492166308,56284.42393759183,6824.324161436664,445.94575713716773
Young Adults,1,500.0,42.94491498396993,1.5819150378633098,40135,1006,0.004050843373406993,4,486.96760453677285,0.9739332612070234,0.012457954093485634,1591.4065280904897,866.9414937783243,6.734486408714342
Middle Age,1,500.0,86.73201934619782,8.301788604563898,37426,2435,0.06732790487160248,163,47571.39076112868,95.14259123707488,0.013359696110733286,20214.85525211309,6338.346961165213,741.932642265424
Middle Age,1,500.0,26.31681098717164,8.060388520156046,35832,2175,0.04565568432886881,99,15574.686840549866,31.14931138247697,0.013954007201551486,17531.3450313394,6117.826767192443,239.39004619502998
Middle Age,1,500.0,84.82449166088706,2.990377463294904,48998,952,0.013171560989232924,12,2740.505041821571,5.480999121644899,0.010204497934517779,2846.8393450567482,1861.4064633092473,37.59754326175094
Middle Age,1,500.0,83.19309608893803,7.0232185997929415,47040,835,0.010902462315998796,9,1149.343359589071,2.2986821218138984,0.010629251474718293,5864.387530827106,5185.772110792254,15.466978297223251
Middle Age,1,500.0,47.63349623819449,9.732033271281942,27222,771,0.0575545139427364,44,10114.839666020625,20.229638872763505,0.018367496202795673,7503.397652158377,7670.334545546022,134.5065563175852
Seniors,2,500.0,79.59342686208235,7.082819168039082,67496,3026,0.06297242729737902,190,32148.945028992654,64.29776146246239,0.0074078462811448635,21432.610802486262,5238.625939561752,515.3676033590391
Middle Age,0,500.0,41.04952106222894,8.32388670549685,92280,2218,0.010492224269767573,23,5685.815046076895,11.371607348939092,0.005418292095597181,18462.380712792015,6358.598407367133,87.61609588501382
Middle Age,2,500.0,68.21744782404087,1.8944786778483325,65333,2638,0.008094786477299483,21,3145.9733299775717,6.291934076086991,0.007653100153779864,4997.634752163901,1076.3602983076896,49.568834018451845
Seniors,1,500.0,77.54400811872492,7.547129104154167,29824,2100,0.08085411633114108,169,49196.36095811892,98.39252513118758,0.016765020897095598,15848.97111872375,5653.379496123227,752.7194161557164
Seniors,2,500.0,78.60241618019236,2.84279242337072,69931,5624,0.021456746153307955,120,11525.9176757258,23.051789247873103,0.007149904804022467,15987.86458903693,1751.7179630496832,199.05165214687247
Seniors,2,500.0,98.720135126677,1.6466875520823603,61396,1500,0.008593538852335719,12,2116.4062120146873,4.232803958421458,0.008143852887096018,2470.0313281235403,909.7110025939406,30.958249132384694
Young Adults,0,500.0,38.65042463842479,5.9686968201312816,93018,3013,0.014869451797219711,44,4007.333470677344,8.014650912052865,0.0053753036468715334,17983.68351905555,4266.044955259888,64.20555583247342
Young Adults,2,500.0,61.05989716679184,7.755500013376424,52291,2119,0.02619536313708918,55,6368.849662282678,12.737673849217657,0.009561874709570008,16433.904528344643,5841.195848221359,97.56002683659659
Middle Age,0,500.0,91.00784081793704,5.920703789005334,81443,5670,0.06912428735589583,391,70309.1064123084,140.61793158875363,0.006139262967483234,33570.39048366024,4224.915284361428,1215.3777620575736
Middle Age,1,500.0,67.11344545525006,9.384371865788022,27891,1870,0.03442917291105949,64,6003.341138199475,12.006658263082423,0.017926929191247026,17548.7753890236,7342.707951344427,90.46090478960845
Middle Age,0,500.0,90.72917690680676,7.260997110094622,79157,4564,0.1040874192971351,475,36605.33134564383,73.21051627025513,0.006316560679200062,33139.19081047185,5397.162833598326,616.884533570552
Young Adults,1,500.0,57.554408304417635,2.058173415959461,28058,2024,0.023171904912052576,46,12044.398690545819,24.08874920359323,0.017820228889435137,4165.742993901949,1188.9083073125087,183.39547603760602
Middle Age,2,500.0,84.6513565845362,9.410663746078724,50743,1145,0.03831614224084077,43,6079.50426171605,12.158984205463689,0.009853575668494657,10775.209989260138,7367.4010451028325,85.64828474072952
Middle Age,0,500.0,90.25369742601488,2.3759918420929447,96127,9223,0.022922016680193277,211,48081.865479764696,96.16353863245213,0.0052014521913567235,21913.77275962323,1412.4853058953213,877.931186368669
Young Adults,0,500.0,88.48295272829593,7.824298992376541,77737,2031,0.04925415583393706,100,16987.82409207817,33.97558023299588,0.006431943521978677,15891.151253516755,5903.431521003322,258.78437760517363
Seniors,0,500.0,90.35237834178864,2.336893113727809,94337,6226,0.018027699044671285,112,26492.136651235214,52.98416733413576,0.005300147287913042,14549.496526069337,1384.6392010100415,462.9041231487316
Young Adults,2,500.0,41.46660224554252,9.987222482195122,62177,2070,0.0251269653082691,52,6003.761988830042,12.00749996266016,0.008041558646419759,20673.550538143903,7912.316914788729,91.68671045308842
Middle Age,2,500.0,57.92380979614796,3.9896875731392174,70376,1481,0.011841810352841162,17,1270.6688210583698,2.5413325594516207,0.007104694681358777,5908.727295819181,2630.8535305700634,18.554644640390695
Young Adults,2,500.0,38.09289032938448,5.463363898552661,63796,4705,0.030406138410839084,143,25827.420738258104,51.65473816703988,0.007837481850939215,25705.12714269027,3836.384773307886,436.82312660660915
Seniors,2,500.0,38.5405883081968,5.201537562862773,60984,2825,0.05841656121739414,165,34435.55242155148,68.87096710116876,0.008198871700792476,14694.343615087335,3616.8299577105086,547.2912367637799
Seniors,2,500.0,61.58704808884102,1.917074843881002,68408,1150,0.004868818404751064,5,1436.1725029228037,2.872339261167085,0.0073090865496859055,2204.636070463152,1091.784404475445,20.245357009648338
Seniors,1,500.0,97.00658160319412,5.446134999951295,27961,2434,0.08064305170228248,196,47687.01043049721,95.37383011333421,0.017882049358676395,13255.892589881452,3821.8715560034734,743.6967092097691
Seniors,1,500.0,69.39334797258351,2.345553948705139,38909,1979,0.017524534277011554,34,9133.265109077849,18.266493685168328,0.012850496983975508,4641.85126448747,1390.7994682178523,138.65825238240407
Seniors,1,500.0,89.0383822437979,8.217827360399804,41127,2880,0.055565181510083834,160,37196.707511234235,74.393266235936,0.012157463171214454,23667.342797951434,6261.500511638805,592.6087790480517
Seniors,2,500.0,95.28879958920506,9.624820900685892,53787,1177,0.01770930202650295,20,5974.004659151291,11.947985422331739,0.00929592635216825,11328.414200107294,7569.046835972135,84.4910554685488
Middle Age,2,500.0,31.493151914805352,8.272525972289237,57641,3445,0.1202011289863461,414,97360.89806468526,150.0,0.008674380932419963,28498.851974536425,6311.546286894332,1221.7454125631812
Middle Age,0,500.0,37.154799263466096,4.879575958652804,80516,1765,0.012137346902559068,21,4479.7755639313855,8.959533208796353,0.00620994577214534,8612.451567022199,3349.874244861706,66.98570258368676
Young Adults,1,500.0,46.813133513354224,1.0213425725895173,37295,875,0.0014785292762781654,1,129.1878172636193,0.25837511777700306,0.013406622512223557,893.6747510158276,512.8327198077565,1.750586011728003
Middle Age,2,500.0,71.25828009947291,1.3297911459345686,67773,4551,0.013479809595316415,61,6815.737527530555,13.631447792165526,0.007377569129630249,6051.879505148222,703.8986442427619,114.82207374980231
Seniors,1,500.0,29.629691387206858,5.45531630444361,45409,1579,0.018746219932594173,29,3473.279505098231,6.946545117106228,0.01101103281263554,8613.94444471646,3829.6045290709435,51.1625560410191
Middle Age,2,500.0,83.99908823946012,7.11538571206278,63624,3470,0.07424112877846956,257,14588.932783956234,29.177807212298045,0.00785866956087845,24690.388420857846,5267.543626486564,237.86326206329386
Young Adults,2,500.0,29.784153769197918,8.375626586416832,72028,4783,0.06985204779016542,334,36262.79492819635,72.5254448055031,0.006941744780616638,40060.621962831705,6406.056614520612,614.5104360919927
Seniors,2,500.0,36.882385567358845,6.39578359792406,68687,1378,0.03038274285868798,41,4975.559351728838,9.951098801260073,0.007279397742230731,8813.389797939355,4634.9229342023455,71.93762644348149
Middle Age,1,500.0,53.628089812764095,9.804818136191535,41176,2539,0.08290561554752791,210,14993.670496613768,29.9872810186655,0.01214299562504868,24894.433247790308,7739.224688421807,235.0978650123735
Middle Age,0,608.3090818699144,81.30536218422301,5.444002290635477,95119,2375,0.02519122719024202,59,3121.0330979970454,5.130661468577255,0.006395242543284431,12929.505440259258,4647.573422723071,39.881522691010595
Young Adults,2,500.0,91.11285054552506,6.400259199615535,73964,3650,0.0694389823277391,253,44449.648096810626,88.89911839538446,0.006760045336108846,23360.946078596702,4638.81528358246,729.2178107413
Seniors,0,500.0,97.27973339480964,3.0709209085332865,94998,3412,0.024565513703629135,83,7907.755904733742,15.815480178507126,0.005263268644989698,10477.982139915573,1921.7299646710032,128.66441841571245
Young Adults,2,500.0,91.34815930336069,4.056944334363802,72505,6659,0.059904677042187965,398,43040.3046985292,86.08043723618394,0.006896076037568774,27015.192322528557,2684.162859923697,757.8413890176496
Seniors,0,500.0,33.02834932636899,7.148185651341093,78995,3186,0.060748935551586995,193,56978.420289661495,113.95661266609767,0.00632951444611033,22774.119485172723,5296.695326459316,919.2692273662545
Seniors,0,500.0,72.342211394098,6.414772002962878,85871,3060,0.02276153826314065,69,6010.017054800895,12.02001006958165,0.005822687451844191,19629.202329066407,4651.440547939912,96.47857402959013
Middle Age,1,500.0,58.128592909005626,4.326839919884179,33019,652,0.01456878337169136,9,562.2816191770486,1.1245609892321187,0.015142796113062296,2821.099627764485,2899.8464210957454,7.288928788283379
Young Adults,0,500.0,34.434416358344215,2.0078375790660217,77236,3365,0.004956187764837567,16,4100.543349960206,8.201070297779816,0.006473665046433463,6756.373453557163,1154.1022781520346,66.60483147537008
Young Adults,1,500.0,66.63342784394017,4.083536933591251,48938,2852,0.02779799224355355,79,9295.47251772077,18.590907853625833,0.010217009068269872,11646.247334602247,2705.2897674974,147.9116118672145
Young Adults,0,500.0,51.749372918907106,1.3974003092432985,86761,7105,0.013636942301578962,96,16911.70901331671,33.82335037993266,0.005762957944664562,9928.529197173635,747.0591792445562,299.96897084097685
Seniors,2,500.0,50.93408794722632,6.2269050337987375,60967,1388,0.031873309081359304,44,11368.845144322739,22.737644813355853,0.008201157868992113,8642.944186912648,4488.45313714687,164.53731372446123
Young Adults,2,500.0,32.083383903340426,3.907139286382987,68489,5744,0.047430233471058424,272,48059.32593820655,96.11845963949384,0.007300442300216935,22442.60806098388,2565.6692955628005,832.0095749982229
Seniors,1,500.0,98.41397242530361,4.418636576786375,44575,1196,0.023496435406853696,28,7650.588553392362,15.301146504491715,0.011217049664227714,5284.689345836505,2973.828671184277,108.44800363012577
Young Adults,2,500.0,79.44699251678652,6.175793989546874,73824,4632,0.055889486282003145,258,55712.82531922531,111.42542778759505,0.006772865101147795,28606.27775958112,4444.279511166683,940.5375661704793
Young Adults,1,500.0,46.025065850531426,6.231590183050135,27811,989,0.025012009009570145,24,4898.365798010348,9.796712002596692,0.017978497070278054,6163.042691036583,4492.505998976647,67.57482880671884
Middle Age,0,500.0,93.81063679281266,6.2950898026742195,81101,5914,0.10920629751947991,645,154249.4866339765,150.0,0.0061651520182839665,37229.16109301533,4547.495942545215,1302.787016461873
Young Adults,1,500.0,96.10653972476571,5.4243208837267805,37248,2887,0.0735540707261804,212,22200.041040288193,44.399993280589825,0.013423539158517529,15660.014391319215,3803.509031899351,353.7933322581575
Middle Age,1,500.0,85.77811324875198,5.393101900860717,42073,2316,0.05291468685350099,122,11341.123129272466,22.682200894143143,0.011884105913909019,12490.424002393422,3777.2554439356913,175.74233952472662
Middle Age,1,500.0,74.44863730834646,8.390974998396072,24998,2258,0.11238511370041443,253,65802.21718698999,131.60417116563767,0.020001599327882258,18946.82154637833,6420.146183201135,1016.3365737342767
Seniors,1,500.0,53.22824647919414,5.207990078266604,48461,1402,0.013133120768228444,18,4950.55410080654,9.901088399436283,0.010317574744277363,7301.602089729779,3622.2146451761273,71.74693093594784
Young Adults,2,500.0,57.57598808130798,5.824271444636197,54143,1037,0.02422025511934019,25,2253.376386317507,4.506743759147495,0.009234803959241197,6039.769488087736,4142.475353930234,31.299565538407077
Young Adults,1,500.0,59.12584400757772,9.894068888522195,42574,802,0.036881598702354856,29,5300.791623660545,10.601562044197003,0.011744256782443351,7935.0432485948,7823.839275039707,70.9070074735041
Young Adults,1,500.0,96.15719912882753,2.629450465237516,42233,2017,0.0158695947886173,32,2955.619171100244,5.911226519747449,0.011839082901070658,5303.601588384069,1595.1737594122383,44.98361925366389
Middle Age,0,500.0,82.01009535219193,7.5377888450334884,91965,3044,0.05922705608127411,180,10366.552248308039,20.733063030490015,0.005436850916796053,22945.029244281937,5644.984649573936,166.30520996663307
Young Adults,1,500.0,46.90107275027154,5.2586845906817095,49581,1226,0.015455483744001502,18,3150.9525362142613,6.301892468643586,0.010084507975141528,6447.147308175776,3664.56603578508,44.82112275835077
Seniors,0,500.0,71.84804402160778,8.474875118851092,79169,7093,0.04388750671570626,311,62307.69037520038,124.61513152013772,0.0063156032498123856,60112.289218010796,6497.255915663057,1104.9629488217633
Seniors,1,500.0,69.54254025364803,4.636293063537764,42771,1136,0.012591169519703597,14,2341.8656916390623,4.6837220158340935,0.011690163622777966,5266.828920178899,3150.4679120195183,32.95536360685728
Young Adults,0,500.0,85.90952494796409,3.7269048431837377,85782,5191,0.0279076351056951,144,35334.50665551828,70.66887197329261,0.005828728569761388,19346.363040966782,2424.3089762909985,604.5633137133502
Middle Age,0,500.0,32.148129698691626,2.870075751809425,75846,5147,0.041689560153625425,214,23057.44754692621,46.1148028642467,0.006592305374148862,14772.27989456311,1771.9115365177595,394.11387117751906
Seniors,0,500.0,77.59536936383743,8.850134396226192,81672,5112,0.11496589014356264,587,164422.107630417,150.0,0.006122049097339981,45241.88703350829,6843.997517768271,1280.931239262
Seniors,2,500.0,49.83773802439265,7.4649561684914705,58017,3288,0.057747560764118674,189,36059.60990714981,72.11907557614848,0.008618163493145743,24544.775881999954,5579.5955444148485,584.0447112895677
Middle Age,0,500.0,34.72240305342918,1.6921040660430031,90914,1845,0.006533750540806353,12,2197.274911763624,4.394541034445179,0.005499702955543668,3121.932001849341,939.9018127412211,33.050360566880975
Seniors,2,500.0,79.8829998307439,7.421412126126123,53006,2405,0.032219462953115584,77,12561.41353776397,25.12277682997428,0.009432894211355429,17848.496163333326,5540.56256991283,195.59892854410663
Middle Age,2,500.0,49.87345179013149,1.3151406803376264,70041,1224,0.005246565359070705,6,622.6443612071932,1.2452862318419229,0.00713867581646927,1609.7321927332548,694.6030058850874,8.854851980757275
Seniors,2,500.0,79.75928077530179,2.634637741847912,72961,4041,0.009088037454656849,36,4348.745064531409,8.697472734117351,0.0068529761536577595,10646.571114807413,1598.950779363087,72.22811794565477
Middle Age,0,500.0,37.182771254573716,6.335179356220773,96380,2897,0.024714331950230834,71,13360.508292439099,26.720963142951913,0.005187798244575656,18353.01459497158,4582.270280901675,213.01353596335736
Seniors,1,500.0,98.94458683577805,5.17159299010097,35033,2079,0.06504795341971763,135,31789.22648395205,63.57832581125248,0.014272257178310247,10751.741826419915,3591.8584224019323,485.74624031172584
Young Adults,1,500.0,85.25560117603256,8.564352232915965,35175,668,0.024760338293236036,16,1363.157933011278,2.726310413401729,0.014214640676200693,5720.987291587865,6579.659647404271,17.73678683047057
Seniors,2,500.0,46.68638394972255,6.471013404291757,59591,4662,0.10770935427060806,502,90688.28459963656,150.0,0.008390528630321213,30167.86449080817,4700.421062439182,1267.112144521248
Seniors,0,500.0,80.53931905464299,9.684771060985659,93773,6180,0.05313145294889084,328,18874.257757301417,37.7484400177228,0.005332025152954206,59851.885156891374,7625.656438766575,329.5150169971986
Young Adults,1,605.9821019568149,42.6429492215871,8.696651926039909,32293,2340,0.06327953121324245,148,14181.897633663302,23.403123928485336,0.018765121951868607,20350.165506933386,8122.361284893011,181.56923961820513
Young Adults,1,500.0,74.00780891265782,4.061937677139891,45709,2980,0.03437945546472695,102,25593.18326665366,51.186264160779004,0.010938764555366241,12104.574277876876,2688.1277931049553,409.49083468896083
Young Adults,1,500.0,29.472764852798825,8.507358516557433,46269,3548,0.14472995840654782,513,61085.12252036,122.1700007007186,0.010806371203043697,30184.108016745773,6527.15140184018,998.6690379467915
Young Adults,1,500.0,50.00405948252135,8.829417629150324,47858,2826,0.12590029111924994,355,42856.600463052026,85.71302950004505,0.010447573854996577,24951.934219978815,6824.777159892078,681.1589904180038
Middle Age,1,500.0,98.3846908991415,9.727524915079742,26963,436,0.00967320804203011,4,731.0123179356939,1.4620217118279641,0.018543929883769242,4241.200862974768,7666.070811888382,8.888994337693317
Middle Age,0,500.0,34.0690280656092,1.1130663463729644,86921,1826,0.005568769751093661,10,1428.064053342831,2.856122394440873,0.005752349768728503,2032.459148477033,568.5848278523205,21.450708903964248
Seniors,1,500.0,69.80680243307414,8.872698744757175,25659,1489,0.09765696842853959,145,37746.11157791616,75.49207217168798,0.01948633931617213,13211.448430943434,6864.942242716666,551.5851956934455
Seniors,2,500.0,30.295403947444544,1.6290578409961387,60846,1607,0.00631841322088165,10,1634.937251740806,3.2698679637456847,0.008217466912903612,2617.895950480795,898.0361302985185,24.14060610045846
Seniors,1,500.0,75.20509086470217,5.7530428713189,29243,892,0.017347832654852086,15,3959.9095503915937,7.919803261176665,0.017098108364459585,5131.714241216459,4081.756911356579,53.8117889615729
Middle Age,0,500.0,45.899661472040954,4.731971857772152,84946,7594,0.045167579739448425,343,17915.957522460638,35.83184338123451,0.0058860922717244805,35934.59428792172,3228.6471745727204,320.1663142842442
Seniors,0,500.0,48.24817010931962,9.278934589572366,81002,6313,0.1322289792049312,834,210268.0403737651,150.0,0.006172687017941692,58577.91406397035,7243.821503358919,1312.5787003676905
Seniors,0,500.0,50.33519014714134,4.646366560940547,79135,4557,0.035879394399909746,163,9333.115739512039,18.666194146635785,0.006318316720562119,21173.49241820607,3158.68390390441,157.25595110559217
Middle Age,0,500.0,40.386761096920694,6.3643840647377825,80258,6102,0.027231231689955174,166,44385.51422601076,88.77085091031971,0.00622990846731904,38835.47156302995,4607.630664847349,773.7742939681817
Seniors,0,500.0,95.62430388032486,7.226908051096121,95572,6709,0.12339101480043882,827,238099.62692590678,150.0,0.005231657752985626,48485.32611480387,5366.770690943075,1321.7031344948591
Middle Age,2,500.0,92.93738817965128,1.1712678093495719,56238,4834,0.01843915126517712,89,24169.972287888515,48.33984789608124,0.008890785431722583,5661.90859039583,604.4459239810232,410.0976935629336
Middle Age,0,500.0,90.25114224879182,6.318381282850217,89544,5812,0.08523618031821197,495,134997.22599338187,150.0,0.005583846984902986,36722.43201592546,4567.693982354159,1300.1778101552025
Young Adults,1,500.0,32.9834160060091,5.661926517968999,38734,2143,0.05596659513461269,119,22415.674873814667,44.831260085109164,0.012908555457516513,12133.508528007564,4004.3043483493516,343.8749760425705
Young Adults,2,500.0,42.50836288800657,6.346077756593002,58870,4202,0.08732371530209776,366,104929.24059875458,150.0,0.00849329015639052,26666.218733203794,4591.731355411364,1251.5330752507675
Middle Age,1,500.0,70.91693944838195,1.6816965225012015,25678,1101,0.004172154986956793,4,320.5058336870135,0.6410103853532563,0.01947192073090113,1851.547871273823,932.9688756497998,4.490202103579924
Middle Age,1,500.0,97.77782510423708,1.5000253302004842,46244,975,0.004046583484967034,3,234.0075795439136,0.4680142230593811,0.010812213242534962,1462.5246969454722,813.3703103585369,3.2215583943384414
Young Adults,2,500.0,70.3613036728513,2.5978990370361856,59361,3106,0.032232211075948806,100,11895.77780979666,23.791508036577248,0.008423038553544608,8069.074409034392,1572.2323466042287,191.31733985926073
Seniors,0,500.0,49.5326321256127,8.825506080914558,93174,2877,0.06579145320139843,189,35263.19136870097,70.52624168491857,0.005366303846928286,25390.98099479118,6821.149161299548,561.7309986724474
Seniors,1,500.0,86.3053083422598,4.208239615341867,48732,1311,0.026496721075277938,34,3128.6891565366786,6.257365798341761,0.010260198426902274,5517.002135713188,2804.7267513705965,44.923556144136974
Seniors,0,500.0,35.157291242467494,4.906292957373923,75338,3323,0.054062323689210885,179,48259.595957327656,96.51899887665756,0.006636756926959079,16303.611497353546,3371.8960397553956,782.6652415014852
Middle Age,0,500.0,91.13064125909858,4.511496528137693,87528,3059,0.010106322408558658,30,3453.9539259095195,6.907894036030967,0.005712457662548468,13800.667879573202,3048.981275863454,55.44393322183992
Young Adults,1,500.0,98.10075925896469,7.429331170594078,49507,1003,0.00944481862481761,9,2508.1041546951483,5.016198276993743,0.010099581673307175,7451.61916410586,5547.65781934917,34.6706948985386
Seniors,1,500.0,97.57394904622846,3.3352799612004267,37781,2545,0.05316372301376409,135,16406.787396502892,32.813509165987455,0.01323416497090694,8488.287501255087,2121.918783968639,257.33268660079614
Young Adults,2,500.0,36.07724225618466,1.6155401682725576,69271,2343,0.0030654217240659114,7,592.4306086625235,1.1848588476073518,0.007218027641898808,3785.2106142626026,889.1014471181409,9.194047480472433
Young Adults,1,500.0,66.22056301221996,4.403574040671682,46306,1139,0.02460436888478025,28,6600.603699327474,13.201180996292956,0.010797736561185666,5015.670832325046,2961.6679647910987,92.92025552359806
Middle Age,2,500.0,68.8689272233632,7.550519816686988,74015,3961,0.09098648080322148,360,22595.971389243157,45.19185239478153,0.006755387330198104,29907.60899389716,5656.427518048027,374.3920922022096
Seniors,1,500.0,39.618894281520944,9.234712282248056,35151,603,0.025104854103376425,15,3669.887447114774,7.339760214709119,0.014224345986619273,5568.531506195578,7202.413434321878,47.00069912993981
Young Adults,1,500.0,66.00830104201572,1.4573940767099334,36410,2269,0.02053684821773008,46,13047.02093035802,26.093989672736694,0.013732490696718192,3306.8271600548387,785.7102240604058,201.64222136845655
Middle Age,0,500.0,73.49031804798054,8.294465087918514,75694,3995,0.08212334103859685,328,35352.97759630685,70.70581378098615,0.006605543284731375,33136.38802623446,6331.637819920903,586.3667881530349
Middle Age,0,500.0,49.67213085602945,1.595621394550761,98058,4470,0.006133277465087906,27,6841.388302958229,13.682749240417978,0.005099022975187919,7132.427633641902,875.9631271309968,115.00853408259955
Middle Age,1,500.0,48.67605748772126,3.9759455612574612,43476,966,0.019335549760264255,18,5032.048182814755,10.064076237477035,0.011500597766570114,3840.7634121747074,2619.9832789612506,69.18245772979189
Seniors,0,500.0,29.517887483348527,1.2007137529492482,78495,5535,0.011025125661229618,61,7981.252505744769,15.962473086543365,0.006369832392256419,6645.950622574089,622.7265558953541,137.58099445778865
Seniors,2,500.0,96.76191699433032,9.20387529061806,64823,1204,0.015984263257144346,19,4650.535434237793,9.301052266371054,0.007713311514226255,11081.465849904143,7173.562309359799,65.98384909185695
Middle Age,0,500.0,85.27119460067217,7.361100956801145,88285,7081,0.14490976846171755,1026,76851.05489410744,150.0,0.00566347617756724,52123.95587510891,5486.575163821334,1329.7967449007774
Seniors,2,500.0,81.95868481783494,4.322217088562868,54198,1139,0.016993808546108987,19,5062.4333993173,10.124846548941504,0.009225432502575142,4923.005263873107,2896.1289547375795,71.26660324777403
Seniors,0,500.0,26.633418995638827,4.397109246320911,97897,4740,0.018535740966617732,87,14466.936715796786,28.933815563962447,0.005107408755044498,20842.297827561117,2956.451176196723,244.89591223496782
Young Adults,1,500.0,71.82318284440737,6.758585771513168,31265,1534,0.0743189257296204,114,12762.326603529005,25.524602157853696,0.01599232317312256,10367.6705735012,4952.186591819195,187.25577278841072
Middle Age,0,500.0,38.54714015934325,1.80683474381341,98810,7173,0.0281938381784333,202,36680.62985709655,73.36111299196712,0.005060216526057924,12960.42561737359,1016.8856623499039,651.3160021436946
